COMARCA,ID_MUN,MUNICIPI,CULTIU,CAMPANYA,HA_IRTA_R,HA_IRTA_S,PROD_IRTA(t)_R,PROD_IRTA(t)_S,PROD_IRTA(t/ha)_R,PROD_IRTA(t/ha)_S
Selva,17159,Riudellots de la Selva,BLAT,2025,158.83128668423143,146.4612362646941,1314.0094405040354,1023.8385046232916,8.151174270658988,6.761997582391433
Selva,17159,Riudellots de la Selva,BLAT,2026,193.21801122255124,45.440869917013565,1655.654429072693,300.8625841621936,8.568841065058303,6.620968848343885
Selva,17159,Riudellots de la Selva,BLAT DE MORO,2022,158.1751,4.179399999999999,1545.70684235129,41.41079134756163,9.7121823322627,9.724089214015535
Selva,17159,Riudellots de la Selva,BLAT DE MORO,2023,145.1307251800922,4.49432149861269,1106.5423574322306,37.73494413995833,7.689546655012989,8.009628636571032
Selva,17159,Riudellots de la Selva,BLAT DE MORO,2024,166.8328,2.6758,1601.72376137297,25.697223814768968,9.680071364963872,9.518697229519852
Selva,17159,Riudellots de la Selva,BLAT DE MORO,2025,151.47893841600765,5.3269987817663695,1420.9777722201522,47.42391826435848,9.30164168338899,9.203268945492038
Selva,17159,Riudellots de la Selva,BLAT DE MORO,2026,162.9006358900941,9.363730442116548,1519.494129684983,87.15654739214473,9.32773602375718,9.30788727109536
Selva,17159,Riudellots de la Selva,ORDI,2022,110.1221,46.2184,660.03961845011,168.60767916895463,6.104124529407079,3.661834746284994
Selva,17159,Riudellots de la Selva,ORDI,2023,92.9394553668964,37.7837837429188,492.3573732531572,112.90517332742236,5.489009149691127,3.0675291914976133
Selva,17159,Riudellots de la Selva,ORDI,2024,121.3234,69.1073,979.723093861014,346.2536438197535,7.983243370986069,5.154397038894273
Selva,17159,Riudellots de la Selva,ORDI,2025,50.6685495424124,62.84380077359896,379.6430123046752,338.8942554052046,7.6677764299752225,5.276653031993829
Selva,17159,Riudellots de la Selva,ORDI,2026,55.20316755401001,32.66919940326426,450.1335948437645,181.1077750214018,8.154126199431584,5.543685744662166
Selva,17166,Sant Andreu Salou,BLAT,2025,,8.170792582090993,,56.29033085390721,,6.928967687341294
Selva,17169,Sant Feliu de Buixalleu,BLAT,2022,20.198500000000003,60.2333,41.73955477489577,144.97049134308037,3.765585789120301,2.3542560230275624
Selva,17169,Sant Feliu de Buixalleu,BLAT,2023,14.932271499807,49.6321668712022,40.92647693272867,218.01994323412663,3.201567841893288,4.336700021079458
Selva,17169,Sant Feliu de Buixalleu,BLAT,2024,31.8182,131.4209,203.09672109922727,713.9550599957838,6.308438612098097,5.477535576253168
Selva,17169,Sant Feliu de Buixalleu,BLAT,2025,12.693595490512394,,98.3115821172162,,8.119269060591856,
Selva,17169,Sant Feliu de Buixalleu,BLAT,2026,2.190729835546824,40.66126909082627,15.195699857253851,223.272265494872,6.936364133398897,5.491030420032935
Selva,17169,Sant Feliu de Buixalleu,BLAT DE MORO,2022,18.7822,1.4676,203.57920588788272,15.534645774954324,10.35478718671076,9.860717663728424
Selva,17169,Sant Feliu de Buixalleu,BLAT DE MORO,2023,8.74569879271,0.553101329063,76.49792382198024,4.478616087055171,8.594177297440625,8.179014178313771
Selva,17169,Sant Feliu de Buixalleu,BLAT DE MORO,2025,16.42081969887116,3.901633806332392,159.1540504848436,36.17610717488056,9.61486517018612,8.940453162129886
Selva,17169,Sant Feliu de Buixalleu,BLAT DE MORO,2026,9.245892156052289,1.204958519857956,90.17763034298672,11.186892315503572,9.753264349288042,9.284047650721051
Selva,17169,Sant Feliu de Buixalleu,ORDI,2022,4.098800000000001,59.8726,22.25976218111556,189.9219592364106,4.704434205857259,3.1908706397355675
Selva,17169,Sant Feliu de Buixalleu,ORDI,2023,0.847400968908,33.639796338388,5.453125570016203,104.04800769519056,6.429590723386498,3.682248603447778
Selva,17169,Sant Feliu de Buixalleu,ORDI,2024,15.0119,39.8662,107.8952190808668,225.14122197004508,7.242917678384994,5.174217930252825
Selva,17169,Sant Feliu de Buixalleu,ORDI,2025,19.40475617537093,67.06348062434533,159.45939005038477,408.009042535906,8.267838180521968,6.080987561434005
Selva,17169,Sant Feliu de Buixalleu,ORDI,2026,13.109170686689376,31.453006758186664,107.8925591056352,182.7681433429887,8.230311564650368,5.810832164572545
Selva,17174,Sant Hilari Sacalm,BLAT,2022,,1.2542,,3.017882393144744,,2.481940564373301
Selva,17174,Sant Hilari Sacalm,BLAT,2023,0.380597239215,1.398962152835,2.826041098826098,7.2480687456694355,7.425280079947357,5.165766480691689
Selva,17174,Sant Hilari Sacalm,BLAT,2024,0.726,0.8329,3.41037503558703,4.130645928947928,4.697486274913264,4.959353978806493
Selva,17174,Sant Hilari Sacalm,BLAT,2025,0.116237431202411,,0.8570764931422131,,7.373498229238531,
Selva,17174,Sant Hilari Sacalm,BLAT,2026,0.724684300356711,,5.538588071726711,,7.642759845908698,
Selva,17174,Sant Hilari Sacalm,BLAT DE MORO,2022,0.3409999999999999,,2.166143461540965,,7.205296845546212,
Selva,17174,Sant Hilari Sacalm,BLAT DE MORO,2025,,0.696324349996376,,4.545717405906854,,6.528160915140353
Selva,17174,Sant Hilari Sacalm,ORDI,2026,,0.741364003706296,,4.30913734736737,,5.812444798809667
Selva,17191,Santa Coloma de Farners,AMETLLER,2025,0.306030646123571,,0.1266913179085134,,0.4139824540884615,
Selva,17191,Santa Coloma de Farners,AMETLLER,2026,0.306030646123571,,0.121942016545878,,0.3984634156431493,
Selva,17191,Santa Coloma de Farners,BLAT,2022,26.6804,45.0534,152.47593466423606,163.64537782254888,5.813793489077997,4.046267036831167
Selva,17191,Santa Coloma de Farners,BLAT,2023,35.0512100972331,31.090339872127,199.9391424944502,168.21259374695475,5.782053565114709,5.264153145422534
Selva,17191,Santa Coloma de Farners,BLAT,2024,40.3783,51.8946,316.65038042551566,329.6364386656174,7.790979701868792,6.320076871801282
Selva,17191,Santa Coloma de Farners,BLAT,2025,25.26775491243145,126.55105773553365,210.74831015383668,834.0297624026773,8.39287895713642,6.968430091726162
Selva,17191,Santa Coloma de Farners,BLAT,2026,10.46693268798174,55.83815300980911,80.64314793706369,335.6921928092211,7.704563537478284,6.011878522383251
Selva,17191,Santa Coloma de Farners,BLAT DE MORO,2022,43.1716,0.2047,394.408511096144,1.887444439778669,9.527989691529193,9.218702315862002
Selva,17191,Santa Coloma de Farners,BLAT DE MORO,2023,41.7831100697838,0.399935752224,314.50563315864923,3.5655742626191977,7.971534044940693,8.818939631168359
Selva,17191,Santa Coloma de Farners,BLAT DE MORO,2024,30.2735,0.1036,279.9944139899785,0.927158121104665,8.438639002920441,8.94940271336549
Selva,17191,Santa Coloma de Farners,BLAT DE MORO,2025,18.99583464566406,0.380876731542442,175.36086423592317,3.600970658942157,8.675790103423788,9.429403094718817
Selva,17191,Santa Coloma de Farners,BLAT DE MORO,2026,35.09769335264488,0.380886275929061,348.8009929288142,3.416919952937401,9.938003316178875,8.970971570458456
Selva,17191,Santa Coloma de Farners,ORDI,2022,2.8461,47.9301,19.627435255769356,186.03411873506465,6.854383816309037,4.089516421170488
Selva,17191,Santa Coloma de Farners,ORDI,2023,5.133696705485,43.38514070591821,31.21720112710112,160.9847278726473,6.212694461042894,4.169253505821829
Selva,17191,Santa Coloma de Farners,ORDI,2024,12.2268,28.579,109.33377123048496,180.70454699011037,8.909342659880462,6.342439397638056
Selva,17191,Santa Coloma de Farners,ORDI,2025,21.97737043884805,29.99410408496388,201.708131988422,189.88148347178077,9.048690579704804,6.390563287018744
Selva,17191,Santa Coloma de Farners,ORDI,2026,19.018029227884504,44.34304094491152,165.27358830899456,271.64054460380794,8.690363566518663,6.125888951578081
Selva,17201,la Cellera de Ter,BLAT,2022,5.2652,1.0875,40.83113175415955,7.215128980189983,7.747079263198706,7.014562030011616
Selva,17201,la Cellera de Ter,BLAT,2023,9.299338038913,9.5432060575325,75.44133001698532,59.49314768372021,8.101448467236384,6.648568845822402
Selva,17201,la Cellera de Ter,BLAT,2024,2.9255,0.0669,25.523542430401463,0.517054855587196,8.603251552493758,7.482236413693354
Selva,17201,la Cellera de Ter,BLAT,2025,2.650362366726566,13.693712349717776,27.71959229438216,121.24374661327867,10.50180698853076,8.83806607199231
Selva,17201,la Cellera de Ter,BLAT,2026,2.650362366726566,6.821721680334927,16.718155632936693,43.341851624941725,6.307875422176744,6.353506292976432
Selva,17201,la Cellera de Ter,BLAT DE MORO,2025,0.273338984281058,0.050473289593341,2.6073533500443755,0.5051552339668905,9.53890041298826,10.008367555134276
Selva,17201,la Cellera de Ter,BLAT DE MORO,2026,0.31910172256314,,2.9839838007468167,,9.351199287733026,
Selva,17201,la Cellera de Ter,ORDI,2022,8.645199999999999,4.5496,66.56302949824041,22.85669944049831,7.760706582745805,5.0380767065476935
Selva,17201,la Cellera de Ter,ORDI,2023,3.00440517863,6.171972838223399,24.539382839501958,29.79905620553065,7.961075181653996,4.825840667340117
Selva,17201,la Cellera de Ter,ORDI,2024,4.931,13.1418,44.58537870669107,85.39278724111242,9.067899301917338,6.400334613839863
Selva,17201,la Cellera de Ter,ORDI,2025,13.423495997909088,1.428596441293895,147.89855547114192,12.07630266436466,11.004771850319573,8.529539347029461
Selva,17201,la Cellera de Ter,ORDI,2026,13.036543493268724,5.389428963404099,107.21830230485824,30.782725284370557,8.224442495836353,5.71168587495908
Selva,17205,Sils,BLAT,2022,8.0515,165.4444,49.06739334763758,780.5050485714671,6.259132379902815,4.710410490139951
Selva,17205,Sils,BLAT,2023,23.863280882173505,261.73674109813874,157.0219800100782,1356.6499363302994,6.579861828899532,5.02605986738923
Selva,17205,Sils,BLAT,2024,11.8518,187.2555,96.62808066147782,1296.217440971918,8.166944206181327,6.828080913164002
Selva,17205,Sils,BLAT,2025,33.60540617683776,139.2947350940219,261.89096315598573,949.5861449107196,7.817069181482333,6.868911762883616
Selva,17205,Sils,BLAT,2026,14.851774916155268,145.17932841062253,116.76327895490836,908.9049970301006,7.861907389122706,6.260567582041505
Selva,17205,Sils,BLAT DE MORO,2022,13.6715,7.8866,130.45062674439978,63.424175243633705,9.252904715338426,8.866858789907104
Selva,17205,Sils,BLAT DE MORO,2023,12.248427275654,4.077073089969,96.7202256837216,29.98619524495316,7.874986544817927,7.414966936868954
Selva,17205,Sils,BLAT DE MORO,2024,4.7933,3.6746,45.02491919110718,33.49217252201423,9.172020787437749,9.073464852437318
Selva,17205,Sils,BLAT DE MORO,2025,13.425871256026156,1.197233059996236,111.64449309302596,10.142641051756415,8.280680353603477,8.471734861538406
Selva,17205,Sils,BLAT DE MORO,2026,15.42957993435638,1.63699657294383,134.7309136728667,13.798413959136829,8.731988443370852,8.429103754519764
Selva,17205,Sils,ORDI,2022,27.2633,178.9202,162.03184281821817,644.0304429513203,5.919575523358017,3.5342398885009274
Selva,17205,Sils,ORDI,2023,12.413570591186,147.8416463520214,72.3450070898452,502.49833916969726,5.793831555023741,3.4608191677986744
Selva,17205,Sils,ORDI,2024,20.3976,183.7236,182.85279697848424,1107.5506537589151,8.725642406339928,6.032044526775883
Selva,17205,Sils,ORDI,2025,19.71485066759197,203.1924274404936,164.4750719425317,1194.786666752198,8.382670309570894,5.895540942787093
Selva,17205,Sils,ORDI,2026,18.042087039533392,154.4265110395106,146.5492116535027,885.8470195958496,8.122630787246925,5.736366208320296
Selva,17215,Tossa de Mar,BLAT,2025,,2.931748588537189,,14.522785873684938,,4.953625945440007
Selva,17215,Tossa de Mar,ORDI,2022,,6.8938,,0.0,,0.0
Selva,17215,Tossa de Mar,ORDI,2025,,19.13346379665277,,99.31794386855448,,5.130034911110119
Selva,17215,Tossa de Mar,ORDI,2026,,7.350807314823051,,41.90901948290592,,5.701281191032654
Selva,17227,Vidreres,BLAT,2022,22.4775,167.97,111.1116078181702,690.5256930307763,5.100086379178807,4.004568761401072
Selva,17227,Vidreres,BLAT,2023,19.2823001702888,142.5506683114752,106.64270361527169,582.0602890249157,5.629860894639215,4.41766348408749
Selva,17227,Vidreres,BLAT,2024,15.6909,112.5496,128.52189697780184,791.4187296057547,8.132530216889002,6.983002587228864
Selva,17227,Vidreres,BLAT,2025,24.420846490486213,152.81690847446535,181.215758184718,947.6028610033156,7.512750445168133,6.24747865533303
Selva,17227,Vidreres,BLAT,2026,17.69038465250009,136.89619371174302,135.1407829672186,786.4060094728078,7.639222414992534,5.744542548266258
Selva,17227,Vidreres,BLAT DE MORO,2022,1.7511,10.6348,16.5991728012133,104.78963078314756,9.476013953030822,8.538935202907023
Selva,17227,Vidreres,BLAT DE MORO,2023,1.6997672715538,0.332643288557,11.05109131355148,2.192730400933176,6.569509343340507,6.5159009190468575
Selva,17227,Vidreres,BLAT DE MORO,2024,,0.1161,,0.840699465358538,,7.241166798953817
Selva,17227,Vidreres,BLAT DE MORO,2025,1.699733459928197,3.51827264247832,12.995953267544248,26.19847138722783,7.673926103052638,7.201229438353108
Selva,17227,Vidreres,BLAT DE MORO,2026,1.699753353108674,2.136426045413246,15.894732344911654,19.846882276926763,9.351199287733024,9.289758622600862
Selva,17227,Vidreres,ORDI,2022,18.8157,148.4246,114.93259595719726,468.344797025596,5.878562489828816,3.288127098660637
Selva,17227,Vidreres,ORDI,2023,15.2141575574104,137.5793020876322,70.28498149829434,416.5318735310207,5.3643303305337335,3.1088621580322933
Selva,17227,Vidreres,ORDI,2024,17.0222,108.8207,148.49759471990546,667.6252797704577,8.612184636535227,6.001749889927478
Selva,17227,Vidreres,ORDI,2025,11.555919128188735,92.97887644568202,89.6060086793099,512.9229112841687,7.985687705947616,5.51185215567739
Selva,17227,Vidreres,ORDI,2026,15.147482689362755,97.40216021536416,120.79553110582852,555.7408068722488,7.974627440284623,5.7056312266941545
Selva,17248,Vilobí d'Onyar,BLAT,2022,224.6811,233.6025,1626.4650579722097,1324.2503558773983,7.083155920237678,5.851736122127676
Selva,17248,Vilobí d'Onyar,BLAT,2023,261.0067848407071,232.16580455773357,1643.5020780134714,1253.3050544724194,6.402099443754152,5.501580809348899
Selva,17248,Vilobí d'Onyar,BLAT,2024,209.3506,153.4614,1703.7175189420657,1056.9712572683134,8.060061967581122,6.793833003120126
Selva,17248,Vilobí d'Onyar,BLAT,2025,251.84324241302247,305.88364637969937,2026.068234348751,2022.241001646889,8.243247324013971,6.839197256260678
Selva,17248,Vilobí d'Onyar,BLAT,2026,251.94516715874957,187.5434979327117,2178.4472353021783,1233.8914528243026,8.646513286478514,6.579228106681723
Selva,17248,Vilobí d'Onyar,BLAT DE MORO,2022,216.9148,15.6629,2189.0685796676853,144.95174663588938,9.89212653107557,9.519482165926938
Selva,17248,Vilobí d'Onyar,BLAT DE MORO,2023,225.932229912736,10.30339654856755,1827.5769054263685,77.1548793584078,7.791344017336584,7.586889823635049
Selva,17248,Vilobí d'Onyar,BLAT DE MORO,2024,180.9851,16.3547,1733.4332375216247,148.80866193830246,9.1906375411151,8.706859690499579
Selva,17248,Vilobí d'Onyar,BLAT DE MORO,2025,223.53547682498325,15.228364408612356,2040.5446755303128,136.84200846214816,9.12940033521764,8.981656955923828
Selva,17248,Vilobí d'Onyar,BLAT DE MORO,2026,242.95689026448275,14.355636239994864,2348.7554307390587,138.35908582221197,9.66737526226239,9.63796264471671
Selva,17248,Vilobí d'Onyar,ORDI,2022,76.4014,44.8486,479.08294913480256,177.80406016747935,6.400176417792844,4.050727215801819
Selva,17248,Vilobí d'Onyar,ORDI,2023,95.655013448518,64.8815780198743,509.2332826524952,205.47184913323107,5.549171494291413,3.359132120253804
Selva,17248,Vilobí d'Onyar,ORDI,2024,111.1142,175.8877,911.0770187394704,1029.5735913456765,8.21026902050218,5.870254097172408
Selva,17248,Vilobí d'Onyar,ORDI,2025,93.1623600031059,60.09067227773616,808.0204779079631,385.7616357541018,8.672679810794076,6.278253221652559
Selva,17248,Vilobí d'Onyar,ORDI,2026,96.33974639913852,140.63546982684937,828.6901146810778,860.0905671182803,8.601746897358323,6.115744258381084
Selva,17249,Biure,ORDI,2025,,21.0736480124496,,120.36842080775132,,5.673072496049701
Selva,17251,Sant Julià del Llor i Bonmatí,BLAT,2022,20.0511,15.3001,120.83265104539518,55.16749295636816,5.934826906373405,3.773196090658749
Selva,17251,Sant Julià del Llor i Bonmatí,BLAT,2023,12.5294601364785,11.9299953193153,90.59308831042556,55.08533115285197,7.22143602724957,5.613403004551289
Selva,17251,Sant Julià del Llor i Bonmatí,BLAT,2025,2.625981255002509,,27.69079189052477,,10.544931285314266,
Selva,17251,Sant Julià del Llor i Bonmatí,BLAT DE MORO,2024,,3.5621,,30.668022797095738,,8.955712565517254
Selva,17251,Sant Julià del Llor i Bonmatí,ORDI,2022,4.3173,1.5434,26.21184476159757,6.785040483492,6.273070747722548,4.36839060937417
Selva,17251,Sant Julià del Llor i Bonmatí,ORDI,2023,5.760640707422,12.911059991606,42.86017681378955,43.46449794846404,7.436470924475762,3.8884703086837535
Selva,17251,Sant Julià del Llor i Bonmatí,ORDI,2024,6.6436,14.7719,60.56065852321838,100.13530443775528,9.135912234584326,6.815158466335894
Selva,17251,Sant Julià del Llor i Bonmatí,ORDI,2025,2.5663955503677163,35.081507926791005,28.726174966938267,304.94056106080893,11.201102877098249,8.778136272122264
Selva,17251,Sant Julià del Llor i Bonmatí,ORDI,2026,6.820675598137191,21.704310820352397,57.3245468908096,127.24429264984656,8.404526218262841,5.86262764586508
Solsonès,8046,Cardona,ORDI,2025,,8.02235776918086,,43.03196730028965,,5.556305864623913
Solsonès,8131,Montmajor,ORDI,2025,,72.72152782512492,,430.55049921435614,,5.960793919551999
Solsonès,8229,Sant Mateu de Bages,BLAT,2025,,101.1915920094659,,653.1174553913288,,6.308150102852345
Solsonès,25067,Biosca,AMETLLER,2025,,0.688662738228066,,0.3029341071715306,,0.4056510996775339
Solsonès,25067,Biosca,AMETLLER,2026,,0.688662738228066,,0.1470494775343441,,0.223617562634226
Solsonès,25067,Biosca,BLAT,2025,,492.7594665072368,,2873.2577844662555,,5.609833188266912
Solsonès,25067,Biosca,ORDI,2025,0.071559500019251,1021.5416346495448,0.5254509971708549,5188.546968592596,7.342854506103278,4.833461523627107
Solsonès,25076,Castellar de la Ribera,BLAT,2023,0.323853380922,514.6293908279387,1.674528689050611,2102.026192555697,5.170638281691804,4.1701814691895445
Solsonès,25076,Castellar de la Ribera,BLAT,2024,0.5785,467.1336,4.076632571920683,2649.7257790107506,7.3162136949164145,5.563017515401151
Solsonès,25076,Castellar de la Ribera,BLAT,2025,,469.1216031453755,,3837.9998107309007,,8.204261881790174
Solsonès,25076,Castellar de la Ribera,BLAT,2026,,458.2485861848805,,2665.7080282710704,,5.817165854158445
Solsonès,25076,Castellar de la Ribera,BLAT DE MORO,2023,,0.0443810080875,,0.384261077665301,,8.658232298547746
Solsonès,25076,Castellar de la Ribera,ORDI,2023,3.3425274162067,638.3152554447639,21.091380928795765,1709.5422879077155,6.081304628173235,2.6717713325641035
Solsonès,25076,Castellar de la Ribera,ORDI,2024,0.055,677.503,0.385785740396449,2690.2411359803746,7.014286189026353,3.89870565127235
Solsonès,25076,Castellar de la Ribera,ORDI,2025,0.434638430233674,570.0491696010176,3.851344756324021,3854.34627374238,9.200443475759403,6.694074266770835
Solsonès,25076,Castellar de la Ribera,ORDI,2026,0.434638430233674,628.325265059201,3.3331055309793336,3146.083621926407,7.668685737677087,5.007093931882529
Solsonès,25089,Clariana de Cardener,BLAT,2023,,372.969788421912,,1577.6934292291812,,4.281429102944034
Solsonès,25089,Clariana de Cardener,BLAT,2024,,339.437,,1725.5159090304423,,5.103687245830207
Solsonès,25089,Clariana de Cardener,BLAT,2025,,223.7928896595082,,1897.7123962618512,,8.39441529295392
Solsonès,25089,Clariana de Cardener,BLAT,2026,,308.5797086304321,,1846.9512445742807,,5.985329536966627
Solsonès,25089,Clariana de Cardener,ORDI,2023,7.476815345706,414.71710054040375,27.972650086019577,776.5456460463121,3.687671575267679,1.8834033039299467
Solsonès,25089,Clariana de Cardener,ORDI,2024,5.1842,485.316,24.4267020654134,1509.3407084991402,4.69242976659192,3.1508210479627263
Solsonès,25089,Clariana de Cardener,ORDI,2025,,590.7991908742235,,3818.394114326231,,6.4444453626791045
Solsonès,25089,Clariana de Cardener,ORDI,2026,,626.8346913551391,,2972.679967333439,,4.742366701030655
Solsonès,25140,Guixers,BLAT,2023,,0.5092085414302,,3.576173477940479,,6.669360356696039
Solsonès,25140,Guixers,BLAT,2024,,0.5971,,4.292965344355049,,7.226843721128976
Solsonès,25140,Guixers,BLAT,2025,,0.409140506587016,,4.148449239399165,,10.00745028407598
Solsonès,25140,Guixers,BLAT,2026,,1.006634122907059,,6.544508251586287,,6.501377315410688
Solsonès,25140,Guixers,ORDI,2023,,1.476726501794,,4.372849728404463,,2.982454696132238
Solsonès,25140,Guixers,ORDI,2024,,0.6412,,2.790093436901425,,4.39520537134142
Solsonès,25140,Guixers,ORDI,2025,,1.2202716884462,,7.700115798626236,,6.349519617863463
Solsonès,25140,Guixers,ORDI,2026,,0.919209848033298,,4.488896946405747,,4.883429998068448
Solsonès,25155,Lladurs,AMETLLER,2025,,0.112235117014049,,0.0711834000279167,,0.6342346488488656
Solsonès,25155,Lladurs,AMETLLER,2026,,0.112235117014049,,0.0629329220550536,,0.5607239848752158
Solsonès,25155,Lladurs,BLAT,2023,,249.8969026977918,,1243.6366664248444,,5.130602919158514
Solsonès,25155,Lladurs,BLAT,2024,,315.9747,,1758.9871353133672,,5.158031956650428
Solsonès,25155,Lladurs,BLAT,2025,,223.69748860366263,,1818.7362207536687,,7.705710359675465
Solsonès,25155,Lladurs,BLAT,2026,,273.0049885081908,,1649.3034366997138,,6.0412941379282925
Solsonès,25155,Lladurs,ORDI,2023,,471.9293382151963,,1394.475292906926,,3.02259940842379
Solsonès,25155,Lladurs,ORDI,2024,,362.133,,1366.581588513142,,3.564002285143101
Solsonès,25155,Lladurs,ORDI,2025,,404.3433815800556,,2663.7367808279423,,6.39742428796372
Solsonès,25155,Lladurs,ORDI,2026,,390.6660341002947,,2012.912180821614,,5.152513925243995
Solsonès,25163,Llobera,BLAT,2023,,680.3259241959709,,2565.513569016352,,3.674177646143413
Solsonès,25163,Llobera,BLAT,2024,,618.1742,,3240.752425859811,,4.927323443930291
Solsonès,25163,Llobera,BLAT,2025,0.109731288150023,564.7590454453579,0.8838820119357825,4815.376546710852,8.054967975290257,8.176125990167858
Solsonès,25163,Llobera,BLAT,2026,0.109731288150023,605.3408388592904,0.643592892569253,3707.49251229324,5.865172125650638,6.124636360698332
Solsonès,25163,Llobera,ORDI,2023,0.0565259084267,806.1190984975691,0.212115820264109,1453.5024743113895,3.752541554271006,1.8682211305806555
Solsonès,25163,Llobera,ORDI,2024,,800.3921,,2685.690435755219,,3.208052990726091
Solsonès,25163,Llobera,ORDI,2025,,886.2171035445929,,5720.614212463981,,6.161651570546344
Solsonès,25163,Llobera,ORDI,2026,,994.4073235551168,,4792.761293255518,,4.819716407679764
Solsonès,25171,la Molsosa,BLAT,2023,,349.3271683130699,,975.6969497635904,,2.717064949779823
Solsonès,25171,la Molsosa,BLAT,2024,,292.5827,,820.089300003707,,2.78303228028264
Solsonès,25171,la Molsosa,BLAT,2025,14.330534404213855,313.9113234826577,109.9076851692632,1905.807984586169,7.733257145449497,5.74434488196146
Solsonès,25171,la Molsosa,BLAT,2026,14.330534404213855,372.933981734094,87.0155708143315,2013.9545506583625,6.072039489940082,5.400297771991006
Solsonès,25171,la Molsosa,ORDI,2023,14.329728660951,381.8148355058014,62.157552759531086,719.09455699806,4.3894222444831055,1.9556798993442257
Solsonès,25171,la Molsosa,ORDI,2024,5.1355,431.9027,20.67162363807616,910.4998671787474,4.025240704522667,2.12627790798002
Solsonès,25171,la Molsosa,ORDI,2025,0.098741340194226,523.6793294352545,0.6675244156701063,2623.7685287283025,6.760333760480401,4.907023929450027
Solsonès,25171,la Molsosa,ORDI,2026,,494.8981308670551,,2297.683733629721,,4.64274077900478
Solsonès,25184,Navès,BLAT,2023,,410.3810853883068,,2340.7169902028386,,5.821131805490807
Solsonès,25184,Navès,BLAT,2024,0.0632,533.5032,0.291700476670446,2967.5796920244698,4.615513871367814,5.310460868783411
Solsonès,25184,Navès,BLAT,2025,0.068776357564027,408.8182600413477,0.676252084380773,3633.394628845984,9.832624296092147,8.733569647271318
Solsonès,25184,Navès,BLAT,2026,,431.5597159070773,,2671.998848982432,,6.191492742473122
Solsonès,25184,Navès,ORDI,2023,0.1318922502134999,757.6948042662328,0.6637328580712181,2135.6056430933127,4.9939477201373,2.8461978837668003
Solsonès,25184,Navès,ORDI,2024,0.069,660.1657,0.441906921764981,2166.481356304468,6.40444814152146,3.377769068417764
Solsonès,25184,Navès,ORDI,2025,0.063058730190929,841.9883102366662,0.5287669202324015,5339.126531947042,8.385308721431638,6.258230714337235
Solsonès,25184,Navès,ORDI,2026,,825.452832123049,,3910.122838409805,,4.736942786122672
Solsonès,25186,Odèn,BLAT,2023,,12.448707924113,,44.80343055309539,,3.256282896671116
Solsonès,25186,Odèn,BLAT,2024,,6.9028,,22.15970459888064,,3.1094139463451103
Solsonès,25186,Odèn,BLAT,2025,,1.063575620002094,,3.9976026626669934,,3.9089633548546487
Solsonès,25186,Odèn,BLAT,2026,,3.30686511258311,,12.17753302402554,,3.6825006794768336
Solsonès,25186,Odèn,ORDI,2023,,16.9757093291825,,49.5719862010272,,2.995760234945537
Solsonès,25186,Odèn,ORDI,2024,,15.563,,69.06003180280223,,4.379898458501541
Solsonès,25186,Odèn,ORDI,2025,,12.474672440323785,,68.70926681305184,,5.605788640473719
Solsonès,25186,Odèn,ORDI,2026,,28.261619408224984,,129.08721224432873,,4.5675801651606855
Solsonès,25189,Olius,AMETLLER,2025,0.0563316781889009,,0.063714877594416,,0.92981129538372,
Solsonès,25189,Olius,AMETLLER,2026,0.0563316781889009,,0.039499254540369,,0.5170935788153189,
Solsonès,25189,Olius,BLAT,2023,0.6350604094488,488.9387525823791,3.201764575616075,2127.4619485182834,5.616741891042578,4.506406469133167
Solsonès,25189,Olius,BLAT,2024,0.5817,628.0064,4.002456062949083,3524.3145464139834,6.880618983924846,5.633437467049189
Solsonès,25189,Olius,BLAT,2025,,312.6355658237813,,2903.923323211361,,9.112941461116646
Solsonès,25189,Olius,BLAT,2026,,342.0774248984534,,2131.982282477581,,6.232455366238991
Solsonès,25189,Olius,ORDI,2023,,830.0029809732443,,1478.8952351751673,,1.833518708180918
Solsonès,25189,Olius,ORDI,2024,0.053,703.4165,0.328967744255669,2445.760968257728,6.206938570861681,3.4400811768529103
Solsonès,25189,Olius,ORDI,2025,0.6765277513989191,941.0626919566032,6.1112210776851645,6564.302967345086,9.308039849713712,6.83995629204331
Solsonès,25189,Olius,ORDI,2026,,927.329499353178,,4659.005490996243,,5.02411008627025
Solsonès,25207,Pinell de Solsonès,BLAT,2023,,1036.233242604792,,3869.3841024492617,,3.623937946869067
Solsonès,25207,Pinell de Solsonès,BLAT,2024,,936.6517,,4700.897959910763,,4.785282957550456
Solsonès,25207,Pinell de Solsonès,BLAT,2025,,1101.2233926416218,,8356.294297202448,,7.114516605196457
Solsonès,25207,Pinell de Solsonès,BLAT,2026,,1192.0913739997045,,6827.06622686932,,5.72696554624261
Solsonès,25207,Pinell de Solsonès,ORDI,2023,,1185.5621948799703,,2676.51141850976,,2.151166192494232
Solsonès,25207,Pinell de Solsonès,ORDI,2024,,1298.4002,,4402.383683005063,,3.231280862081824
Solsonès,25207,Pinell de Solsonès,ORDI,2025,,1238.7960989095266,,7789.480937208726,,6.085420767334633
Solsonès,25207,Pinell de Solsonès,ORDI,2026,,1354.1376785073494,,6370.64852918237,,4.704579623103512
Solsonès,25208,Pinós,AMETLLER,2025,,0.182327244153662,,0.0825952551720554,,0.4004746108800703
